	SRR17933311	SRR17933310	SRR17933309	SRR17933308	SRR17933307	SRR17933306
Gene	Par	Par	sgSTING	sgSTING	sgSTING	sgSTING
LINC02015	0.7157785878306082	1.6433740392651057	-0.8391195670412174	-0.2822490270114941	-0.9632333900189636	-0.274550643024036
SPX	0.9186477607200632	1.5228582443066054	-0.4504237902728898	-0.7514720150977856	-0.23180989650268	-1.0078003031533138
LAMB3	0.9741838507883764	0.9397444312172393	0.5527212506217717	-0.07670204504926262	-1.1785763725790452	-1.2113711149990751
FYN	1.2073831840240847	1.159474695501718	-0.027297344355528063	-0.37595782837054725	-1.2346719217045756	-0.7289307850951486
NFKBIZ	0.9327032573544772	1.5299691410024134	-0.6587856925437675	-0.24697497452346728	-0.9812818563927809	-0.5756298748968683
CA9	1.376002777167659	1.1896542232210836	-0.5978644701620954	-0.4929450847205725	-0.7781355847152398	-0.6967118607908336
ENO2	1.2808600527035303	1.195483596467367	-0.45473947872248455	-0.18377973258483649	-0.8982460612852973	-0.9395783765782704
TRPC4	1.0315396466530398	1.3683834096491254	-1.2743887310757636	-0.47808342914054014	-0.34848496184154754	-0.2989659342443192
EPB41L3	1.1682899609258788	1.4063708564976196	-0.6436652043558748	-0.6436652043558748	-0.6436652043558748	-0.6436652043558748
PTGER4	1.1394629290211284	1.3832406314386614	-0.7157275458228479	-0.38293191896006257	-0.9522469646348003	-0.47179713104208365
CITED2	0.8487323785745354	1.0700616227680566	0.7702978941502053	-0.7203034623392555	-0.7790145654567249	-1.1897738676968475
AKR1B1	1.3195428430602936	1.1591630278086	-0.24137331370559345	-0.3922627444576798	-0.9434551854197896	-0.9016146272858351
SAA1	1.2429358291273356	1.254146327490966	-0.37162677874137895	-0.31038614760200534	-0.9240169582073466	-0.8910522720675814
CCN1	1.2103874288318577	1.3144414582357953	-0.3149789973610994	-0.5087959601228822	-0.8164051865208961	-0.8846487430627891
SP8	0.4198675932110066	1.7044561197619217	-0.6463296258541784	0.01375477415167883	-0.30544734906678667	-1.186301512203638
PFKFB4	1.3210525567864935	1.2313590770774596	-0.7099531583401636	-0.3757600786356253	-0.639158572434287	-0.8275398244538777
FZD4	1.1597713911444072	1.4011929523060436	-0.5143634417827986	-0.683803961315803	-0.8055420818134591	-0.5572548585383954
CYFIP2	1.022738655191888	1.3431468641985842	-0.2568267180475752	-1.3352875886123559	-0.358177662000811	-0.41559355072972864
PDE4A	0.9797395522143392	1.3686732687944685	-0.6809700908861965	0.16358237128059103	-0.9198700301721743	-0.9111550712310277
S1PR3	1.084355636669109	1.4430521284648439	-0.6049472891251421	-0.49022163566119537	-0.4817683105469478	-0.9504705298006652
GK	1.0033840347908773	0.9155356801077627	-0.8623728474793527	-1.5010494092640168	0.04993269211892723	0.39456984972581466
ATF3	1.5388759128928566	0.7299566312352895	0.17960951084626003	-0.6025567254735595	-0.9276188063617993	-0.9182665231390417
ARFGEF3	0.7379302915152969	1.6445951002833528	-0.5967039201755232	-0.1360656706523355	-0.9124829930509611	-0.7372728079198297
ITGA1	1.1213794335986607	1.4256826853517177	-0.7097574530137086	-0.39751868658857337	-0.6435108414619995	-0.7962751378860953
TENM2	1.3515204857174454	1.213138676159922	-0.6788525210771965	-0.8013032887638342	-0.6153456663505006	-0.4691576856858352
ZC3H12A	1.2302574331601515	1.1646631603247768	-1.0512226562489924	-0.13935589721296657	-0.2277932980821759	-0.9765487419407824
LINC01895	1.4513460624612549	1.0827641912774584	-0.8102919723723322	-0.6762608862728162	-0.3525680111625309	-0.6949893839310359
RGS2	1.4204650211044867	1.108879483815742	-0.9649343641277089	-0.5561405639542001	-0.5486936845705273	-0.4595758922677958
ADAMTS1	1.2422589499246641	1.3385325487161184	-0.646041312777148	-0.6440928406732824	-0.6456122138620084	-0.6450451313283444
SLC16A6	1.367596287185152	1.010682490671778	-0.2807086544474373	-0.22359987841654497	-0.6026762799138827	-1.271293965079068
PRSS23	1.1090629850183378	1.4162113738766007	-0.46599951536489287	-0.38854783945523846	-0.8190033854924179	-0.8517236185823863
ITGB3	1.2937002551776575	1.2543706382594568	-0.6460547936973094	-0.3428608976597501	-0.7444272956654897	-0.8147279064145702
HSD11B1	0.9413639242992714	1.5792320765642682	-0.47642287893342333	-0.6813910406433723	-0.6813910406433723	-0.6813910406433723
PLAC8	1.3087404314851547	1.2092515147110825	-0.6843049134678739	-0.3398315217074111	-0.9972759485526106	-0.49657956246833657
F3	1.1707577813617907	1.3835077189919134	-0.7161171149032137	-0.8371019275936692	-0.5181618802151835	-0.48288457764163184
CP	1.2848477727670862	1.2904405142866315	-0.7578274011347949	-0.6679411888768116	-0.6120687700434764	-0.537450926998634
