	SRR17933337	SRR17933336	SRR17933335	SRR17933334
Gene	Par	Par	Tax-R	Tax-R
DDX60L	-0.6187292982413344	1.4547666116415827	-0.6931086114893732	-0.1429287019108752
ENPP1	-0.8962116283641248	-0.8350335207999126	0.8870568120704112	0.8441883370936277
RNF149	0.6487266046018773	1.058380292856302	-0.8841962986336235	-0.8229105988245188
C4BPB	0.2709361037295336	1.28830424724538	-0.939699153137846	-0.6195411978370675
ZNFX1	0.8188502021493755	0.9114095613757865	-0.8960938385159078	-0.8341659250092566
PXK	0.8006707185521962	0.9256698359108024	-0.9404227864016463	-0.7859177680613547
CD274	-0.9153433230259674	-0.7768493319626462	1.0979829345442456	0.5942097204443706
BMAL2	-1.012307912807575	-0.7059998631016643	0.8750610654622719	0.84324671044697
APOL2	0.7404169565034285	0.9831077962928276	-0.859212411716872	-0.8643123410793908
GTPBP1	1.2351041921655734	0.29158372130019655	-1.0980890652905109	-0.42859884817527005
NECTIN2	0.7816418329563646	0.9385215616468492	-0.9799405126431426	-0.7402228819600679
SYT13	-0.8780151752378863	-0.8539150896937021	0.8739385367694902	0.8579917281620979
UBE2L6	0.4122266149711605	-1.339882386583758	-0.0859501570114145	1.0136059286240118
KRT17	0.8427091531496332	0.8887795273735459	-0.8447002255316255	-0.8867884549915532
SCN3A	1.0333000203576017	0.6535298643249445	-0.6403235165801953	-1.0465063681023503
PSMB8	-1.1273309621726362	-0.5258004342331554	0.618915634157788	1.0342157622479975
THEMIS2	0.9107383920955475	0.81839761929623	-0.8105992881479033	-0.9185367232438735
GBP4	0.9589069739822766	0.7678012953455593	-0.8737911464793384	-0.8529171228484973
IDO1	0.8093326644768711	0.9198828021510171	-0.9076379756151931	-0.8215774910126954
PRKD2	0.8423759930845741	0.8853475775877723	-0.9476710473715646	-0.7800525233007859
DNPEP	-0.6309784552659836	-1.066684777951646	0.95611522851425	0.7415480047033669
IGFBP6	0.9635621672849345	0.7402554023707147	-1.0417412553175687	-0.6620763143380881
OAS2	0.7047783887129018	0.9705088701734098	-1.1188075103245496	-0.5564797485617605
PLSCR1	0.622822637750431	1.0633421207711484	-1.016027023091445	-0.670137735430149
CMTR1	-0.059765848668627684	1.3645710750729134	-1.0286442144248555	-0.27616101197950266
HIP1R	0.8663430176444348	0.8481293945205738	-1.0310442609756116	-0.6834281511893947
CXCL10	0.8548928823499822	0.877086377788048	-0.86687473792725	-0.8651045222107804
HERC5	0.8449138463809904	0.8865887562753982	-0.8430539673790505	-0.8884486352773386
CCDC71L	-0.9817812323716828	-0.7300908233173427	0.718422330442999	0.9934497252460209
MUC13	0.8487955110745307	0.8828961809294421	-0.8840455163580737	-0.8476461756458995
CEACAM1	1.0109658145690084	0.7017374792795639	-0.7593043760525302	-0.9533989177960415
SLIT2	-0.919758340524546	-0.8102138013888348	0.8405280949938914	0.8894440469194943
ODF3B	0.945077108618865	0.7808594778906497	-0.8010845949695767	-0.9248519915399314
PSME2	-1.0656668340811106	-0.6386720898109928	0.8070774632701964	0.8972614606219008
C1R	0.8898089187183946	0.8341965404741708	-0.9765863417911388	-0.7474191174014266
PLAAT4	0.8762038570087323	0.8510171365705557	-0.954137989563285	-0.7730830040160025
PDLIM7	0.3744654761969071	-0.6114797943006695	-0.990045991411726	1.2270603095154724
CD40	0.21505870967255983	1.3279168028453507	-0.7714877562589554	-0.7714877562589554
DDX60	0.7307593845067926	0.6839849631061683	-1.4135607136626918	-0.0011836339502800167
AVPI1	0.6259775285437797	1.07118240523785	-0.9499319970881511	-0.7472279366934785
HELZ2	0.8664673545436034	0.8655702530127951	-0.870779245707655	-0.8612583618487444
CCND3	0.8727284620189623	0.8569111067975294	-0.8007032201632076	-0.9289363486532971
PSME1	-1.1166744523878835	-0.545043732722728	0.6368077675918717	1.0249104175187957
MVP	0.9420635441802934	0.774169700281744	-1.0003299816488271	-0.7159032628132075
IFI6	1.368698258128156	0.11600459356953381	-0.6680657154191357	-0.8166371362785539
ICAM1	0.8947739177376689	0.836654004819388	-0.8504105817343681	-0.8810173408226856
OGFR	0.9396231251657782	0.7807415891081684	-0.977918457444215	-0.7424462568297286
MFSD12	-0.8302760463881228	-0.8969881612721012	0.7789766143455207	0.9482875933147032
HLA-B	-0.616413783150137	-0.8400122128966894	0.07482751106093062	1.3815984849859126
LY6E	0.8781656604727852	0.8537934587030491	-0.8627696223518901	-0.8691894968239426
CFB	1.0934753510265744	0.6035775127171474	-0.8461148277266763	-0.8509380360170462
PLEKHA4	0.7889647291357079	0.7392139638148072	-1.3400373966877104	-0.18814129626279286
HES4	0.7866615496633949	0.9418642543823597	-0.855470718791744	-0.8730550852540089
GSDMD	0.8581812643648553	0.8246479636541845	-1.130830878407844	-0.5519983496112008
TENT5A	0.8449721752724174	0.8697280135741812	-1.0298273923561394	-0.6848727964904591
APOL3	-1.1498799625285836	-0.4977054515627622	1.014575970065109	0.6330094440262433
TRIB2	0.7308956936434805	0.9162584033971723	-1.190798857185453	-0.45635523985520215
IFI44	0.7351685666452663	0.9876543197953646	-0.863251848676556	-0.8595710377640748
SHISA5	-0.9689405286972234	-0.45482060893187	0.06351933577107455	1.3602418018580336
TNIP3	0.6645141416408603	1.007279159272609	-1.1064176573719098	-0.5653756435415594
GDA	-1.1837389507042793	-0.46332287695518526	0.7058710731680915	0.9411907544913674
