	SRR17933323	SRR17933322	SRR17933321	SRR17933320	SRR17933319	SRR17933318
Gene	siC	siC	siMYC	siMYC	siMYC	siMYC
CCND3	-1.0045026557110759	-1.5395503859140467	0.6432638470047778	0.6437893647779386	0.6637250105550137	0.5932748192873888
PSME1	-1.2302350638853226	-1.3232840998767976	0.4667895147164648	0.8322969726103501	0.4893223443665784	0.7651103320687411
MVP	-1.1411946475190304	-1.4254961329527442	0.6061316860866836	0.5471425091466328	0.7076526187169765	0.705763966521482
IFI6	-1.1757141246094938	-1.3969132252530898	0.7032143963500262	0.5596095596564059	0.6756854229587039	0.6341179708974435
ICAM1	-0.8460794360151249	-1.5750371078341998	0.8441226634003558	0.3440571328606706	0.9423692817265908	0.29056746586171917
OGFR	-0.86434197742914	-1.5504579537199288	0.5573306107171094	0.2620152956769958	1.1115636597245475	0.48389036503040245
MFSD12	-1.1581461492418146	-1.4138961193167474	0.6238015647498001	0.5913852662892796	0.6683779365238891	0.6884775009955858
HLA-B	-1.2053625479237047	-1.371821400478792	0.6719694389848251	0.6161965477187915	0.6046190816895453	0.6843988800093381
LY6E	-0.9678959855756419	-1.556641580499107	0.5121357285458156	0.62701589055254	0.5809671741636868	0.8044187728127131
CFB	0.6087167118322621	1.6166863052678764	-0.41654068166080493	-0.8221602307787469	-1.0762512362691874	0.08954913160861186
PLEKHA4	-1.2661652666560157	-1.3050358865821945	0.6593716329166172	0.5876197147054854	0.5263235193346264	0.7978862862814827
HES4	-1.177601959066507	-1.304792115527136	0.26749307814974416	0.8343331271730284	0.9986044062822457	0.38196346298864786
GSDMD	-0.5406694539308331	-1.6177549389974943	-0.056475388957789724	0.18967278852216776	1.0300501727806142	0.9951768205832908
TENT5A	-1.2854630298910559	-1.256991791519068	0.9432663055797358	0.5901108860814017	0.6056709618240597	0.403406667924924
APOL3	-1.7061154307874085	-0.4806529947820812	0.27380156881849455	1.2106172765408079	0.5395014739271858	0.16284810628299012
TRIB2	-1.2864643045821873	-1.2952600850123392	0.6328385321977238	0.6697821044631053	0.6304682502093277	0.6486355027243653
IFI44	-1.7876217001105137	-0.12303668551350694	1.2432573884292109	0.47393706834528	0.08552467230416833	0.10793925654538943
