	SRR17933301	SRR17933300	SRR17933299	SRR17933298
PRRG4	-1.0794772900048766	-0.441744271936606	0.2694217856150413	1.2517997763264412
MASTL	-1.0383967050090257	-0.5831595173462122	0.4454460914849664	1.1761101308702766
NEK7	-0.9532669928256409	-0.561473140660951	0.19665127951211722	1.3180888539744713
SMARCA5	-0.9160982241916418	-0.1647780900481426	-0.33975086273060423	1.4206271769703749
SH3KBP1	-0.9694996968955911	-0.7318813630082269	0.6543855978935603	1.0469954620102535
CD2AP	-0.5507682514744097	-0.5456226745585505	-0.39993788700127053	1.4963288130342054
LIPA	-0.9901345233916753	-0.645603045220101	0.45385529766940425	1.1818822709423682
TOR1B	-0.9734524178358575	-0.7462347786712534	0.7680230711484016	0.9516641253587139
TMEM154	-0.6279052202498712	-1.0607876694670575	0.6790849599332806	1.0096079297836482
BST2	-0.4036124701834431	-1.1616650526544976	1.144981429071298	0.4202960937666327
SP100	-1.224067897763059	-0.3162012531444611	0.4419120742772805	1.09835707663025
FGF2	-1.1626170123196289	-0.49900707622528484	0.7338163878601249	0.9278077006847872
IL7R	-0.9324552430753961	-0.792187657027843	0.7735257033187768	0.9511171967844618
SERPINE1	-0.8294067473545567	-0.901109703644766	0.9022862949221717	0.8282301560771597
DDX60L	-0.7251032439424169	-0.8559002379891503	0.2945813525492228	1.286422129382331
ENPP1	-0.5326771553266559	-0.9478091162779574	0.13941324012107378	1.3410730314835368
RNF149	-0.9968133412733238	-0.7040242674706801	0.6711303387462798	1.029707269997735
C4BPB	-0.5028307144161223	-1.0444880420191238	0.2945412634950261	1.25277749294022
ZNFX1	-1.0479238195097618	-0.5945632929298366	0.5054364933321507	1.1370506191074343
PXK	-0.5896144581997596	-0.9913382622236213	1.248678001646013	0.3322747187773604
CD274	-0.7371722220205493	-0.9832386295616934	0.7898059822636081	0.9306048693186307
BMAL2	-1.1017906590651037	-0.08622783555599081	-0.13842782581974436	1.3264463204408359
APOL2	0.5942862262574958	-0.6345285490843222	1.0792216475346121	-1.0389793247077856
GTPBP1	0.21052381979273158	1.0649030881536081	0.0723232476781979	-1.3477501556245743
NECTIN2	1.1234029908097158	0.403803678146031	-0.3115368543535071	-1.2156698146022398
SYT13	0.7835201530167284	0.9366777309432689	-0.9809099890356898	-0.7392878949243076
UBE2L6	0.7768297251366062	0.9498996668796778	-0.9047712436761925	-0.8219581483401073
KRT17	-0.08797386873207404	-1.0118136996600389	1.3756441362412912	-0.27585656784917845
SCN3A	-0.8513716132018704	-0.8513716132018704	0.6270219921456042	1.0757212342581361
PSMB8	-0.10225737426978622	0.05029416908851596	1.247796612855436	-1.195833407674182
THEMIS2	0.6190351552488836	0.6680799435024104	0.17562864036971104	-1.4627437391210032
GBP4	-0.1541941601876914	-1.3513685969109865	0.8440706672571516	0.6614920898415273
IDO1	-0.3259328187448962	-1.1488869562096289	0.24431766729024654	1.230502107664279
PRKD2	0.9907202022385782	-1.1260233149558863	0.6764994474187226	-0.5411963347014377
DNPEP	0.8708554359510219	0.787107316249947	-0.4770917353482454	-1.1808710168527132
IGFBP6	0.8182710539010245	-0.26874410333176596	0.751691383579393	-1.3012183341486585
OAS2	0.573277110468322	-1.3911721211613297	-0.03911351709258011	0.8570085277855911
PLSCR1	0.05564516186703541	1.3228087781535096	-1.0745923291318	-0.3038616108887449
CMTR1	0.4194781820052184	0.08393470520398798	0.9080954258066687	-1.411508313015875
HIP1R	1.3117602473570702	0.17741157003154515	-0.4809632262289698	-1.0082085911596277
CXCL10	-1.1921068186875887	-0.3254742904133505	0.3579030343104007	1.1596780747905386
HERC5	-0.4375725235147435	-1.1874355450261378	1.010243132151885	0.6147649363889967
CCDC71L	0.8771700324968622	0.6330028415894795	-0.16790287042367077	-1.3422700036626725
MUC13	0.44716980585746824	0.40499533135552795	-1.4921325758221562	0.6399674386091512
CEACAM1	1.2292713761628316	-0.28321100996621057	0.220211585456	-1.1662719516526203
SLIT2	-1.0699974862970236	-0.6342784747483449	0.8360457449662633	0.8682302160791051
ODF3B	0.8290858750601444	0.43509804360972865	0.18161124641977333	-1.4457951650896463
PSME2	-0.5461829002696096	-0.8907573999512516	0.056716124551943393	1.3802241756689282
C1R	-0.1771929055833089	-0.18280069787535846	1.3779928121153548	-1.0179992086566876
PLAAT4	1.4262772998713737	-0.17847091379102148	-0.9026242078836659	-0.3451821781966828
PDLIM7	0.1432020170426261	-0.008740611677213019	1.1514523671217498	-1.2859137724871565
CD40	1.1901126583026613	-1.0582628964901035	-0.5429046093094592	0.41105484749689236
DDX60	0.2039536614830233	0.24005971885686828	-1.40568745253571	0.9616740721958223
AVPI1	1.3476336853994486	-0.5186922444309399	0.11997752269108816	-0.9489189636595968
HELZ2	0.3631809172208248	0.272524607993876	0.8205165100827849	-1.456222035297499
CCND3	0.20417435418175434	-0.3176385509774764	1.2506712765074717	-1.1372070797117666
PSME1	-1.2430983662157207	-0.22959604312132775	1.1348303895386869	0.33786401979836156
MVP	1.37099371894122	-0.023442360452289746	-0.3482919265950818	-0.9992594318938574
IFI6	0.05527266847198355	-1.0242477824147553	1.3442564289998646	-0.37528131505708445
ICAM1	-1.015368512036999	-0.6809145150564594	1.0307533340109742	0.6655296930824786
OGFR	0.9006508877415438	0.45964339231432605	0.04523402395958534	-1.4055283040154585
MFSD12	0.7827385897878442	0.49242535770816814	0.17844989470020056	-1.4536138421962028
HLA-B	-0.8451596401474379	-0.8632161896039077	1.0557927323184415	0.6525830974329041
LY6E	0.5830895919231724	0.6568408760873327	0.23439207079799715	-1.474322538808493
CFB	-0.6103948093797903	-0.11846215570624827	-0.7190309436863211	1.4478879087723595
PLEKHA4	1.2247781477971202	0.2739545082115632	-0.36092866954692016	-1.1378039864617746
HES4	0.4935534930844265	0.40869601138953227	0.5934673776339708	-1.495716882107943
GSDMD	0.8574446194809752	0.5246019131638776	0.028196883572626515	-1.4102434162174686
TENT5A	0.6287345912027639	-1.2313695221138472	-0.37204628611455226	0.9746812170256375
APOL3	-0.5102712021999182	-1.1577757146920757	0.7708236317126357	0.8972232851793619
TRIB2	-0.3115195894632634	1.4862234504496363	-0.5419051472952993	-0.6327987136910738
IFI44	0.5437118395334863	-0.7536198068392198	-0.9232492902481494	1.1331572575538742
SHISA5	-0.7600202188477941	-0.7688379527538678	1.3399956826908888	0.18886248891077323
TNIP3	-0.8543024430974333	-0.7520359962343299	0.34795080766555675	1.2583876316662057
GDA	-1.0245371798968133	-0.6595322914276098	0.6214721238601953	1.0625973474642356
TSPAN13	-0.8911510449311987	-0.8278643824315853	0.712907304978731	1.0061081223840531
LINC02015	-0.7781743394809487	-0.9475964026922981	0.8022082431576942	0.9235624990155519
SPX	-0.7854073348973063	-0.9133242170668485	0.6190076309237086	1.0797239210404466
LAMB3	-0.665902625078296	-1.00848162297977	1.0996394567964276	0.5747447912616355
FYN	-0.6878352834425885	-1.0264553939119687	0.9011662651106889	0.8131244122438647
NFKBIZ	-1.1173309877631867	-0.5512441511597683	0.6675094946428733	1.001065644280086
CA9	-0.8774048143748554	-0.8540822644398129	0.8947308230857857	0.8367562557288825
ENO2	-0.7654300225034092	-0.960520581267505	0.8951027845394764	0.8308478192314402
TRPC4	-0.40560066407532236	-1.0880594101348338	0.22909235609569065	1.2645677181144632
EPB41L3	-0.7876410658224083	-0.5598884596058619	1.4347603452505404	-0.08723081982226992
PTGER4	-1.1781425371809466	-0.4763633769006479	0.9177051139171466	0.7368008001644478
CITED2	-0.8507634454082018	-0.8334133044076217	1.1279188855986346	0.5562578642171889
AKR1B1	-0.8071062231556662	-0.9136201443089386	0.9896461304274304	0.7310802370371694
SAA1	-0.8091454519534171	-0.8964695675286147	1.0614515304279495	0.6441634890540777
CCN1	-0.8179518143752741	-0.905734889974391	0.9737612038951363	0.7499255004545256
SP8	-0.40932949683336806	-1.21741432484419	0.9299995104952254	0.6967443111823367
PFKFB4	-0.7939292837056434	-0.8898097012361389	1.125088933324006	0.5586500516177796
FZD4	-0.7789745732059311	-0.9408043340060621	0.7389223618652863	0.9808565453467053
CYFIP2	-1.0890810247053477	-0.5901109129745503	0.6725198630819643	1.006672074597934
PDE4A	-0.7898727415204373	-0.9170364984834869	1.0514136256656945	0.6554956143382303
S1PR3	-0.4150045563826876	-1.1800593265738009	0.5119476206624145	1.0831162622940753
GK	-1.004437331294544	-0.5602380830332603	0.30634697105647685	1.2583284432713242
ATF3	-0.6191631160702399	-1.0277707585579516	0.5039918132023095	1.142942061425885
ARFGEF3	-0.9035367172853235	-0.8276804443157404	0.8678504888648774	0.8633666727361866
ITGA1	-0.9149897717401996	-0.7801330323044046	0.6052129863865389	1.0899098176580664
TENM2	-0.627914473986488	-1.0742399790348274	0.8119173629295813	0.8902370900917349
ZC3H12A	-0.9382339696357438	-0.7892894008544808	0.8159560259285602	0.9115673445616616
LINC01895	-1.065806216947892	-0.594342202696241	0.5724232187644472	1.087725200879686
RGS2	-0.7744724405969506	-0.9516870860412373	0.8147539249080769	0.9114056017301105
ADAMTS1	-0.7644204143168873	-0.7900012880085499	1.317324719152736	0.23709698317270103
SLC16A6	-0.7557495385105222	-0.9438437166914586	0.6333560388252752	1.0662372163767044
PRSS23	-0.8095659821049144	-0.9149664800767778	0.7611891456679004	0.96334331651379
ITGB3	-1.0478329231731311	-0.614699273357061	0.5646349708634147	1.097897225666785
HSD11B1	-0.9625435788268495	-0.7492722019290438	0.7027015056331343	1.009114275122758
PLAC8	-0.938654667210178	-0.7815564289346985	0.7406613006902307	0.9795497954546502
F3	-0.9112909066276256	-0.8154886582357405	0.780796504945529	0.9459830599178392
CP	-0.9552911590194646	-0.7410212444322509	0.6250324336651042	1.0712799697866113
