	SRR17933333	SRR17933332	SRR17933331	SRR17933330
SAR1A	0.994810378916642	0.7242132402815954	-0.7949115351419949	-0.9241120840562341
STAT1	0.5799250472689946	1.107039012270763	-0.930739395565531	-0.7562246639742306
EIF2AK2	0.7899775658635879	0.9334934923765962	-0.7633762366586567	-0.960094821581521
EXT1	-0.7439181330756736	-0.9480645883166067	0.6047895956567401	1.087193125735545
IRAK2	-1.133984460718586	1.3037149010694822	-0.08598065446589524	-0.08374978588500097
STARD4	0.9489090645064125	0.7787559957359345	-0.8451589363079608	-0.8825061239343862
XRN1	0.6827264955088977	1.0201266126422315	-0.7041650985971614	-0.998688009553973
IFIH1	0.8766687592974847	0.8484336988025063	-0.7538707346253004	-0.9712317234746899
NFKBIA	0.6410231475641605	1.0644132217731868	-0.8222451418923645	-0.8831912274449776
NCOA7	0.6535913979265642	1.0548565239604644	-0.8355310810905551	-0.8729168407964725
SAT1	0.7583259877901938	0.9674037425010675	-0.862596321511225	-0.8631334087800439
NBN	0.6259588658720765	1.0536483074412628	-1.0489215128842744	-0.6306856604290845
CD55	0.501957906604322	1.1600216729024484	-0.727791153509307	-0.9341884259974559
C5orf15	0.5828343987604417	1.0489027946331244	-0.4776202730642489	-1.1541169203293093
SEMA3A	-0.7869144976236447	-0.9414590657839079	0.844402778823204	0.8839707845843493
NCF2	0.6081710286399085	1.0894430982753909	-0.8826808999099631	-0.8149332270053359
ERAP1	-0.6557110489417469	-0.5266479190401029	-0.30148468160633085	1.4838436495881806
PRRG4	-0.7915726319804764	-0.9341822833746765	0.939039179664887	0.7867157356902644
MASTL	0.7471203545823101	0.8941996487938847	-0.4364383943283081	-1.2048816090478867
NEK7	0.8148902192450773	0.9137144421038098	-0.8049608980532119	-0.9236437632956768
SMARCA5	0.8302996060650812	0.9004097864623131	-0.8984249239600972	-0.832284468567302
SH3KBP1	-1.1018498838783437	-0.5837880271430603	0.7322956791717228	0.9533422318496753
CD2AP	0.43081044685192593	1.2110021059023042	-0.8280487266835571	-0.8137638260706656
LIPA	0.6207642746679408	1.0504440219935989	-0.5960728491872702	-1.075135447474255
TOR1B	-0.07096194037595968	-1.1863965944070474	1.259928933253436	-0.00257039847041789
TMEM154	-1.3760755797285487	-0.03007825899765226	0.4613363682259427	0.9448174705002582
BST2	0.9658941347805691	0.7019267462352978	-1.136841222816159	-0.5309796581997129
SP100	0.47483632589925173	1.0490233349504303	-0.25546839390995646	-1.2683912669397581
FGF2	-1.482018985464185	0.7028987521361636	0.4445096479567169	0.3346105853713046
IL7R	1.1236902469708085	0.5622213440021049	-0.8366930914874605	-0.8492184994854418
SERPINE1	-0.8744230807742464	-0.8566486752106501	0.8253325766056525	0.9057391793792453
DDX60L	0.8074126379914803	0.9220130024121878	-0.9002116409687366	-0.8292139994349325
ENPP1	-0.819335174364325	-0.9106537060920897	0.9035232371125087	0.8264656433439059
RNF149	0.6723859865323878	1.0399968332682588	-0.8655778664376585	-0.8468049533629879
C4BPB	1.2262204706976587	0.4057853940223036	-0.8160029323599812	-0.8160029323599812
ZNFX1	0.9947494931668726	0.7207974122288288	-0.9561958690014929	-0.7593510363942053
PXK	0.2818248110682421	1.2948669607025265	-0.7669466059614133	-0.8097451658093553
CD274	-0.8633865591603496	-0.8670162771762615	0.9185841708688347	0.8118186654677779
BMAL2	-0.7803690047018931	-0.94624708111648	0.9135032821044351	0.8131128037139396
APOL2	1.074699245318931	0.6222957040527094	-0.9430322823812617	-0.7539626669903834
GTPBP1	-0.33147342437015914	1.3936245565997933	-0.9691699910565209	-0.09298114117310288
NECTIN2	0.7206768886636548	0.9675575090579194	-1.0884423899346256	-0.5997920077869571
SYT13	-0.8241772549768838	-0.9066767608240869	0.8846791734038099	0.846174842397162
UBE2L6	0.47995665884670574	1.1740940241240303	-0.7193150884288921	-0.9347355945418377
KRT17	0.8935428973148509	0.8371987244197677	-0.8269904390230518	-0.9037511827115665
SCN3A	-0.4995750300839161	-0.9788001144102413	1.330617446119752	0.14775769837440553
PSMB8	1.1605960867742124	0.49412435284689404	-0.9684417222091657	-0.6862787174119334
THEMIS2	-0.10633399147125296	-1.3110291313453135	0.34437634043171034	1.072986782384856
GBP4	0.7789653535043757	0.9482499766113962	-0.8289770311998133	-0.898238298915958
IDO1	0.8464369341888978	0.8853947962319639	-0.8659158652104308	-0.8659158652104308
PRKD2	1.036185918525511	0.12403168296961904	-1.3668369756782757	0.2066193741831386
DNPEP	-0.17455559591449343	-1.311326520198378	0.4727279293345927	1.0131541867782896
IGFBP6	-0.6231309258708063	-1.0158743437870377	0.47560001062000196	1.1634052590378392
OAS2	0.9435163941315994	0.7786542980621942	-0.7597484041937809	-0.9624222880000126
PLSCR1	0.8139411250219726	0.9094093098289531	-0.7487456120423391	-0.9746048228085765
CMTR1	0.7193069795476222	0.9820591519654779	-1.0388770275154076	-0.6624891039976984
HIP1R	-0.8367187752311185	-0.7874824582190234	0.38738998240883304	1.2368112510412999
CXCL10	0.8914064836787043	0.8402668014565458	-0.8658366425676249	-0.8658366425676249
HERC5	0.8129557840952767	0.9163375505236816	-0.9104760685030033	-0.8188172661159553
CCDC71L	-1.4810338040147908	0.7159705974572884	0.3573908005061236	0.40767240605138316
MUC13	0.8927841383764793	0.8388465288337688	-0.865267832280196	-0.8663628349300513
CEACAM1	0.6707442441763158	1.041361564392173	-0.853305064764819	-0.85880074380367
SLIT2	-0.8645466180448421	-0.8668406478264317	0.8318151420270915	0.8995721238441794
ODF3B	0.9161969223666896	0.6037539599603149	-0.1938751793128654	-1.326075703014141
PSME2	0.7788710241591728	0.9374393973823697	-1.002561880309575	-0.713748541231959
C1R	0.8490985552979047	0.8786918052883202	-0.9484605090124751	-0.7793298515737482
PLAAT4	0.8599003435246928	0.8616508183879775	-0.9954233897688303	-0.7261277721438393
PDLIM7	-0.821805863130932	-0.8682659831686782	0.5780360327299063	1.1120358135696995
CD40	0.8445054457862776	0.8872789902052587	-0.8639073746273146	-0.8678770613642219
DDX60	0.8259802950048574	0.9051529911179121	-0.8609089734253345	-0.8702243126974344
AVPI1	-1.3331831276959658	-0.19587796024785914	0.851825066663638	0.6772360212801951
HELZ2	1.048951517820752	0.6557032897954362	-0.9440604470599591	-0.7605943605562248
CCND3	-0.5343591758708408	-1.1367179336664923	0.7213386041693274	0.9497385053680105
PSME1	0.9132966367004889	0.8115652474522792	-0.9616197590311639	-0.7632421251216042
MVP	0.7294292281182182	0.9517777203804105	-1.1133888938691108	-0.5678180546295154
IFI6	0.952433234395971	0.7448594970618271	-1.0696146389324235	-0.6276780925253747
ICAM1	0.697923194866356	1.018282278379451	-0.8988691591202154	-0.8173363141255927
OGFR	-0.51041071308367	-0.8868943819717119	-0.00015661628693449997	1.3974617113423085
MFSD12	-0.8788032160733541	-0.8288617499282549	0.6505675218412709	1.0570974441603331
HLA-B	0.8685352966826693	0.8601613234834923	-0.9404171398115732	-0.788279480354585
LY6E	0.5623188727956989	0.9769684550413261	-1.291480508311522	-0.24780681952551575
CFB	0.700551042544644	1.01137325064838	-0.753468264217305	-0.9584560289757184
PLEKHA4	1.0490069634699142	0.4675839832184067	-1.2735262757234194	-0.24306467096490167
HES4	-0.7757879306825766	-0.8463772575208774	0.38324578195887854	1.2389194062445754
GSDMD	0.1301756182521443	0.46563871447481425	-1.4356104529135136	0.8397961201865434
TENT5A	0.8939759611493914	0.7978991397993783	-0.5881166194105694	-1.103758481538202
APOL3	0.7730487615309756	0.9512417595036831	-0.7881661188395005	-0.9361244021951572
TRIB2	0.8366023957829133	0.8947031447582354	-0.8445189493219745	-0.8867865912191735
IFI44	1.067116873724376	0.6339718475742522	-0.7715195055994911	-0.929569215699143
SHISA5	-0.8273354662066613	-0.8925236840016005	0.7185793866089001	1.0012797635993618
TNIP3	0.7730633253295707	0.9531614948710863	-0.9074418291530747	-0.8187829910475816
GDA	-1.4462866214540175	0.2323017772301501	0.36469994193950506	0.8492849022843624
TSPAN13	0.8863636019843038	0.8443595222915288	-0.9084620014714695	-0.8222611228043585
LINC02015	0.7600011713935245	0.9569607450449773	-0.986240968929461	-0.7307209475090408
SPX	0.5533450065176869	1.115461982028016	-1.0033642706420776	-0.6654427179036245
LAMB3	0.6219964188743788	1.0690398217954666	-0.9877723482045221	-0.7032638924653315
FYN	-0.5258779282544287	1.4968208966980265	-0.5616767458443213	-0.4092662225992766
NFKBIZ	0.7959067033201971	0.933216540643841	-0.8457758365265514	-0.8833474074374873
CA9	0.8592413730916141	0.8713671824717475	-0.9149052343467211	-0.8157033212166401
ENO2	1.4911563627984843	-0.41449688934850404	-0.6502386718490795	-0.4264208016009007
TRPC4	-0.8616119509589641	-0.8690082939229039	0.9149398265525228	0.8156804183293423
EPB41L3	0.6964959825825856	1.0197715762638433	-0.8251784178234904	-0.8910891410229371
PTGER4	0.8180141997231694	0.9109848193963519	-0.8086397574007772	-0.9203592617187436
CITED2	0.815107953122508	0.9085914055719673	-0.7511904210465781	-0.972508937647905
AKR1B1	-1.2017887173663118	-0.44428771500062025	0.8650411596140174	0.7810352727529012
SAA1	0.8487877460229386	0.8829836959884844	-0.8797239133850456	-0.852047528626376
CCN1	0.3153681535892255	1.2290219326253486	-0.45796769895289496	-1.0864223872616792
SP8	1.1583491419105942	0.2826224794827607	-0.2007973498398345	-1.2401742715535204
PFKFB4	0.996122611383176	0.7242191908715057	-0.9017542413740153	-0.8185875608806658
FZD4	0.6974672991925777	1.018931854338257	-0.892142290645788	-0.8242568628850471
CYFIP2	0.8279622508027996	0.9027915101584395	-0.894460465977152	-0.8362932949840876
PDE4A	-0.8582292611134109	-0.8718237670000984	0.8066136960279728	0.9234393320855355
S1PR3	-0.4969175749041748	-1.1668652681463776	0.7710157476877247	0.8927670953628247
GK	0.30773371205792477	1.2739729610019943	-0.9161427161631279	-0.6655639568967866
ATF3	0.5353154931912875	1.1423827394898494	-0.86190686226607	-0.8157913704150672
ARFGEF3	0.9774004354943685	0.7247125733066917	-1.0393192561887032	-0.6627937526123578
ITGA1	0.8545706337008447	0.8770943601064697	-0.8425656739929359	-0.8890993198143774
TENM2	0.8156317092539029	0.9149771005003363	-0.8599009698556617	-0.8707078398985775
ZC3H12A	0.4591877127564923	1.1918887527038082	-0.8780791607442967	-0.7729973047160075
LINC01895	0.9359650659113098	0.7931388451753373	-0.8645519555433235	-0.8645519555433235
RGS2	0.9361912050163742	0.7903805887453957	-0.798789877323102	-0.9277819164386718
ADAMTS1	1.0687853063147779	0.6338571323589178	-0.7946314152403482	-0.9080110234333489
SLC16A6	0.20300246154233972	-1.3765707134584517	1.019919122525823	0.1536491293902962
PRSS23	0.719330733103265	1.00012666938282	-0.9046901409455878	-0.8147672615404962
ITGB3	-0.9698958724177796	-0.6832977625565476	1.1626634529870097	0.49053018198730014
HSD11B1	-0.3847922727255977	1.4790657172602473	-0.36605341937992475	-0.7282200251547366
PLAC8	0.8696151118036359	0.859368380468311	-0.9371676902288382	-0.7918158020431055
F3	-0.9170766053512917	-0.8134158630928789	0.86185198060594	0.8686404878382288
CP	0.8798518239893242	0.8512252929093916	-0.9040241155376861	-0.8270530013610281
