	SRR13633674	SRR13633675	SRR13633678	SRR13633679
Gene	control	control	agonist	agonist
SOD2	-0.12347344873807105	-1.359245388992303	0.8791612767620013	0.6035575609683779
PPM1K	-0.6935606318101506	-1.0173634083178653	0.9562459718494292	0.7546780682785881
NFKB2	-0.625481217669314	-0.5194982210147172	1.4899334198492598	-0.34495398116523585
GBP1	-0.7848532207869211	-0.920333546207763	1.0565059019680696	0.6486808650266139
TNIP1	-0.5531741874394603	-1.0836669652050832	1.1184536973093926	0.5183874553351455
CCL5	-0.833705225437074	-0.8839268144623189	1.014506532680789	0.7031255072186033
PLAUR	-0.4567214985451465	-1.1834560806178112	0.9713269005538312	0.6688506786091287
IFIT3	-0.7476187077361052	-0.9745863149256445	0.9253392319895921	0.7968657906721563
SQOR	-0.43619278668399886	-1.207684214452485	0.827807639107815	0.8160693620286675
CXCL11	-0.7140645245572413	-0.9235879396684951	1.2036277235831008	0.43402474064263574
IFIT2	-0.6832788176574905	-1.02064021394391	0.9929445821985035	0.7109744494028962
SDC4	-0.38998876205771504	-1.1710656205591061	1.139740696810087	0.4213136858067446
STING1	-0.6523534424272461	-1.0521587339673193	0.938035179329508	0.7664769970650573
OASL	-0.6857726175215982	-1.0228778128816403	0.9631685666601764	0.745481863743062
IL6	-0.5216814722629113	-1.024861871326779	1.2639897320888318	0.2825536115008567
ISG15	-0.7683791568151976	-0.9371661672177289	1.0488219163240295	0.6567234077088986
MX2	-0.7209314644601469	-0.9976370222239329	0.9234690301988514	0.7950994564852278
IFIT1	-0.7532328480224477	-0.9679871647818681	0.9452916432501524	0.7759283695541616
ISG20	-0.6984345553745114	-1.0084948533026294	0.9918903154397508	0.7150390932373893
SAA2	-0.37953963904707055	-1.2408768355862994	0.8508257561092692	0.7695907185241012
BIRC3	-0.9525301033774553	-0.6642590268191447	1.2233902287431635	0.39339890145343287
RICTOR	-1.3321052998754075	-0.1828729073270539	0.6083692094549334	0.9066089977475302
C6orf62	-0.31853750788546703	-1.266202046654368	0.6517168262578003	0.9330227282820426
CASP1	-0.640361904377034	-1.0634632102539292	0.9130379253528991	0.7907871892780636
B2M	-0.5920534072046147	-1.097322684817657	0.9405000970635972	0.748875994958671
APOL1	-0.6665422185525602	-1.0003970893424843	1.1212054758565342	0.5457338320385128
SAR1A	-0.805397404166888	-0.8456518203222128	1.195136739550958	0.4559124849381428
STAT1	-0.7435589440724039	-0.979201609629557	0.9079224173962287	0.8148381363057356
EIF2AK2	-0.743376908252108	-0.9780751525907263	0.9280356481299834	0.7934164127128494
EXT1	-0.6544117647634091	-1.0118525653573704	1.115692971969747	0.5505713581510235
IRAK2	-0.011888463512277186	-1.2029029548108507	1.245762394823842	-0.03097097650071407
STARD4	-0.35980920711532743	-1.1403948071159236	0.2785455543868477	1.2216584598444031
XRN1	-1.0729977295870372	-0.6170147164102937	0.7037658636440459	0.9862465823532869
IFIH1	-0.7424003329918946	-0.9805937841306102	0.8997280164262892	0.8232661006962148
NFKBIA	-0.13353230622540105	-1.2890720135097582	1.104087687805831	0.3185166319293197
NCOA7	-0.6174051235626483	-1.079349832877872	0.9330124608289841	0.7637424956115413
SAT1	-0.5407701864683417	-1.1296465975564083	0.7004492478320701	0.9699675361926873
NBN	-1.4278970764830976	0.06739157040202814	0.555591814548724	0.8049136915323456
CD55	-1.0957175210249102	-0.5992382939812335	0.8915175131661723	0.8034383018399669
C5orf15	-0.6463105793369708	-1.0559222155795709	0.7549065600248027	0.9473262348917388
SEMA3A	-1.1421823323537068	-0.4908358869997022	1.062604009382254	0.5704142099711585
NCF2	-0.4898890942069694	-1.1196974097244452	1.1295254718133587	0.4800610321180546
ERAP1	-0.7255984591708121	-0.9837521953543736	1.004339391288587	0.7050112632365988
PRRG4	0.06446165924533069	-1.3321549182916295	1.0908394460110291	0.1768538130352617
MASTL	-0.7082907987370005	-0.9612565665098485	0.5342609912401388	1.13528637400671
NEK7	-1.102658200194783	-0.5609538194254439	1.0387760923133145	0.6248359273069122
SMARCA5	-1.2961959703743988	-0.25523282058231156	0.9358183725964639	0.615610418360243
SH3KBP1	-0.7082345733610427	-0.997363832004436	1.009541372364201	0.6960570330012729
CD2AP	-1.13742704670856	-0.523162031796094	0.9942810601593126	0.6663080183453446
LIPA	-0.8623214076465138	-0.8527675455835357	1.0284600176990573	0.6866289355309906
TOR1B	-0.40145105477387943	-1.1467228820026198	1.177474135546262	0.3706998012302246
TMEM154	-0.3710689995737385	-1.192146492438542	1.1127219263791828	0.4504935656331023
BST2	-0.9573438698002833	-0.7653409413934741	0.9447824410233209	0.7779023701704374
SP100	-0.9105646737754071	-0.8168605240264214	0.9399095547430836	0.7875156430587429
FGF2	-1.0607093690232712	-0.642917843209647	0.9238533250868134	0.7797738871461062
IL7R	-0.806187738025727	-0.6757259695096165	1.3716000281922733	0.11031367934307063
SERPINE1	-0.8575938594925626	-0.714867817985038	0.27771392092675434	1.2947477565508465
DDX60L	-0.8666373875181165	-0.8606206184795335	0.9546281237698289	0.7726298822278204
ENPP1	-0.7371910774420074	-0.8506245152257749	1.279916063381551	0.30789952928623004
RNF149	-0.2166263559499893	-1.2541395558245358	1.1217964732524617	0.3489694385220634
C4BPB	-0.7774311172376703	-0.9387479852827926	0.7136635804064377	1.0025155221140218
ZNFX1	-0.6744260014020327	-1.0331448888707182	0.9534399346984194	0.754130955574329
PXK	-0.47650823982428475	-1.1818572722153584	0.8522608812684052	0.8061046307712391
CD274	-0.6396002459011995	-1.0639112329843683	0.9151147736263823	0.7883967052591865
BMAL2	-0.6716587017602748	-0.8985444621447313	1.289444446445547	0.28075871745944986
APOL2	-0.6937282817696645	-0.943948943626797	1.1974598717471867	0.4402173536492788
GTPBP1	-1.095776656519597	-0.4041358573283939	1.255465383077657	0.244447130770334
NECTIN2	-0.5247370174672144	-1.0599141332804294	1.208061944837145	0.37658920591050193
SYT13	-0.21589209182280014	-1.3085241340772866	0.9612467779525251	0.5631694479475539
UBE2L6	-0.7947631322022681	-0.933175752613163	0.9121782776887178	0.815760607126712
KRT17	-0.5544411739241276	-1.0037726702123198	1.2644007604606053	0.29381308367584186
SCN3A	-0.6096219485861388	-0.9390683295318838	1.2974564864333524	0.2512337916846706
PSMB8	-0.816824892291855	-0.9138260997917025	0.8568837405376751	0.8737672515458833
THEMIS2	-0.6552302692841114	-1.0094958643161989	1.1204037272948528	0.5443224063054569
GBP4	-0.6756011610787113	-1.0155989435127013	1.0481376539897862	0.6430624506016266
IDO1	-0.6657823634048583	-1.0309050571550211	1.0135625139437106	0.683124906616169
PRKD2	-0.607678526264387	-1.0896969504060707	0.8857391255677787	0.8116363511026836
DNPEP	-0.8402420666494265	-0.8771729593489914	1.0165106863783466	0.7009043396200768
IGFBP6	-0.46123913196066346	-1.0325242691158867	1.2971032684711339	0.19666013260541426
OAS2	-0.7189836015288258	-0.9973320865514532	0.9462530178362231	0.7700626702440548
PLSCR1	-0.6351837554214246	-1.0663388330878214	0.7737108877208908	0.9278117007883605
CMTR1	-0.7050005043488657	-0.9875501248799641	1.0646273508608861	0.6279232783679417
HIP1R	-0.4085840092270098	-1.2033162199157026	0.5986122165201413	1.0132880126225763
CXCL10	-0.6870550086011097	-0.9707525139061629	1.15404379343988	0.5037637290673932
HERC5	-0.7600000973885565	-0.9652997205796625	0.8963142111276707	0.8289856068405476
CCDC71L	-0.49300613827354006	-1.0527374519476338	0.29641236266303206	1.2493312275581419
MUC13	-0.56257640884029	-1.0492888766224246	1.182393655568618	0.42947162989409793
CEACAM1	-0.5652390344953071	-1.1200820698759486	0.7889605605392093	0.8963605438320457
SLIT2	-0.5336289311693135	-1.0516343709212956	1.2126170348614889	0.3726462672291218
ODF3B	-0.6123791600154891	-1.0664521688524489	1.0374487684019535	0.6413825604659844
PSME2	-0.8035145112349383	-0.9263470669550987	0.8691142045355392	0.860747373654501
C1R	-0.5141783518710147	-1.1525332873179828	0.7376380051941132	0.9290736339948846
PLAAT4	-0.8526402241101787	-0.8791879257601216	0.8514422214711016	0.8803859283991962
PDLIM7	-0.41912727597673005	-1.2180779059180393	0.8044934124614266	0.8327117694333491
CD40	0.05451786194532861	-1.4036675733175583	0.9160729659249114	0.4330767454473205
DDX60	-0.9858302870894271	-0.7367714876290098	0.889831423128455	0.8327703515899819
AVPI1	-0.8617732123821842	-0.8637827394680807	0.9687370197453193	0.7568189321049426
HELZ2	-0.6038499020970926	-1.0776979756792031	1.0141676185989401	0.6673802591773557
CCND3	-0.5027245906652712	-1.1573489750563053	0.9522849200097685	0.7077886457118001
PSME1	-0.9584221119001156	-0.7583539256747726	0.7305866157456046	0.9861894218292794
MVP	-0.587304592944845	-0.856157432879856	1.3851601557872664	0.058301870037422855
IFI6	-0.7795627837165268	-0.9137452769704197	1.0953560014501569	0.5979520592367873
ICAM1	0.16116953740523166	-1.42347461660109	0.9059591439792032	0.3563459352166552
OGFR	-0.548537809463188	-1.0478572826182726	1.2024640063378265	0.3939310857436368
MFSD12	-0.31347615432820103	-1.2689649392111	0.931578618250475	0.6508624752888327
HLA-B	-0.7256150105490824	-0.9378662260740674	1.1560127926935326	0.5074684439296113
LY6E	-0.89499470477804	-0.8239823934791448	0.7135495867345439	1.005427511522641
CFB	-0.4258269011329076	-1.198908328586626	0.987593164611041	0.637142065108495
PLEKHA4	-0.4627698459799805	-1.1652084777815395	1.040899454330231	0.5870788694312888
HES4	-0.9249578102113576	-0.7619485092497466	1.109028999428171	0.5778773200329366
GSDMD	-0.744929977698019	-0.96970122879953	0.9891844169309235	0.7254467895666359
TENT5A	-0.7110189458002727	-0.8684445477750913	1.2861708983380709	0.2932925952372902
APOL3	-0.44585947311802115	-1.1643268277713448	1.078225358886812	0.5319609420025528
TRIB2	0.23986695718536183	-1.413244837025354	0.22836293680068478	0.945014943039306
IFI44	-0.7738399658210369	-0.9531698176353569	0.8374510055495062	0.8895587779068892
SHISA5	-0.5633104120455932	-1.1166328352101171	0.9511197995274275	0.7288234477282856
TNIP3				
GDA	-0.3256400678827848	1.4867481033989263	-0.5118056062894695	-0.6493024292266746
TSPAN13	0.9048262342373614	-0.639531997733526	-1.0646068260048132	0.7993125895009778
LINC02015	0.12779569055413484	1.0814902175997898	0.1311766457170104	-1.3404625538709336
SPX	-0.14126235061854822	1.3491281324889481	-0.1400210690779053	-1.0678447127924948
LAMB3	-0.05419859212172337	-1.1342919208005742	1.3028317019162587	-0.11434118899396108
FYN	1.1114805464180204	0.5400878136966507	-1.0593191071718242	-0.5922492529428468
NFKBIZ	1.227324153083204	-1.141670034683979	0.26262067869011496	-0.3482747970893399
CA9	1.0273591347959985	-1.343458499901584	-0.05372031400399687	0.3698196791095832
ENO2	1.4388374081509592	-0.48355457852906286	-0.8237911224547679	-0.1314917071671238
TRPC4	-0.8592171875339149	-0.8592171875339149	1.0124870452771093	0.7059473297907206
EPB41L3	0.5068638364813908	-0.8344684572902359	1.1620730780990811	-0.8344684572902359
PTGER4	-0.854341180681191	-0.8592769333452122	1.0349954460183846	0.6786226680080186
CITED2	0.3551048310361394	-1.458763061126785	0.8134396519541055	0.29021857813653174
AKR1B1	0.402768346475232	1.2219702847632936	-0.923451430097041	-0.7012872011414809
SAA1	-0.4047529953137441	-1.226290239929184	0.8489599386253674	0.7820832966175598
CCN1	1.0750222778390581	0.0810297464852804	0.18667430196817505	-1.3427263262924982
SP8	-0.38397911212473007	-0.9023444667115329	-0.1349835472998617	1.4213071261361245
PFKFB4	-0.04515306321538989	-1.3900647787389937	0.8513175311327891	0.5839003108215932
FZD4	-0.5039789264169509	-1.0571965164268533	1.233194827924479	0.32798061491932506
CYFIP2	1.1416537645132105	0.5046116599833699	-1.0315779456252954	-0.6146874788712866
PDE4A	-0.24498839165158537	-0.9615432924603672	1.4056235653619322	-0.19909188124998076
S1PR3	0.5282639268077907	-0.636565447568514	1.128826768509316	-1.0205252477485924
