	SRR29733210	SRR29733211	SRR29733212	SRR29733213	SRR29733206	SRR29733207	SRR29733208	SRR29733209
Gene	STING WT	STING WT	STING WT	STING WT	STING KO	STING KO	STING KO	STING KO
TMEM154	-1.4184843836341112	-1.2923939446311876	-0.34153224711481944	-0.3098149728859475	0.5760690527159684	0.6068575443248787	1.2125045935694756	0.9667943576557537
BST2	1.2761402870480876	1.4351339070940818	-0.7693719647641467	-1.164539455125497	0.2898795854272169	0.40561464408665554	-0.8600488550937473	-0.6128081486726507
SP100	0.8478201648170337	1.2307769644643074	-0.759210235422124	-1.0995005496699457	0.1980817385976766	1.2361878527698131	-0.6761232071560546	-0.9780327284006929
FGF2	1.275330988616812	1.107745442976047	0.3883259398360627	0.5303156972983482	-1.4596259395378794	-1.1624334100489897	-0.310917205835796	-0.36874151330461097
IL7R	0.4000033813169434	0.5249901401647937	0.8140037240893099	0.6494997037630412	-1.781370394258189	-1.4063505355686758	0.4683467111448902	0.3308772693478744
SERPINE1	1.387285309941044	1.4786525781512136	0.13767928955273026	0.1905802523542966	-1.1850963163297397	-0.8813545253816853	-0.6549895399589128	-0.47275704832894333
DDX60L	1.023972167775046	1.0857950889064312	-0.7443778776989582	-1.0049914903191428	0.6777361577177878	0.8778326354601736	-0.690548203188943	-1.2254184786523945
ENPP1	-0.6677601876747948	-1.1035924679712412	-0.34357553604706936	-0.6692930002313625	1.7511389401307929	1.2417310786309144	0.1602808600684872	-0.3689296869057214
RNF149	-0.4394500190136485	0.5355452703481716	-0.7437173644594313	-0.8364814036044477	0.7599305640093625	1.9307890877123397	-0.9452554870401163	-0.26136064795216296
C4BPB	0.7983504566435293	1.6584323543251216	0.21748487260025212	-0.3127997192624199	-1.1614191642305083	-1.4285194711831508	0.2745998608619335	-0.04612918975476018
ZNFX1	1.2390531209043967	0.9817810027801143	-0.9994015139966731	-1.0363613134532161	0.7337190807288669	0.5811353475022989	-0.28787266705640535	-1.2120530574093822
PXK	1.4570438040352958	1.09974126891524	-0.22637434925042824	-1.519481577857047	-1.060527092078238	0.4006531845116848	-0.1492614421942062	-0.0017937960822988774
CD274	-0.02968650599004175	-1.187137862890745	-1.1840251048383905	-0.19852107838342603	0.35086923810074505	1.9980846780953558	0.09613522430089207	0.15428141160559547
BMAL2	1.0855380039505025	0.5238323438637223	-0.6212268341561878	-1.0587715361892667	0.7336244808363088	1.2509800105127904	-0.7273383432681648	-1.1866381255496952
APOL2	0.19885463055171457	0.38955505963247067	1.2365624541168228	1.2400993428694536	-1.1007543956023529	-0.5749650158279977	0.09093709983209183	-1.480289175572242
GTPBP1	1.0521364814955911	0.8897495430869302	-1.1648676832200577	-1.0407356323058081	0.9649565996286933	0.7878899610263127	-0.7266428839337205	-0.7624863857779441
