	SRR29733226	SRR29733227	SRR29733228	SRR29733229	SRR29733222	SRR29733223	SRR29733224	SRR29733225
Gene	STING WT	STING WT	STING WT	STING WT	STING KO	STING KO	STING KO	STING KO
KRT17	-1.147426946728898	-1.0899589092688733	-0.666075207201081	-0.7899508491834333	0.8815387625777863	0.9572436459439871	1.0123769830612086	0.8422525207993079
SCN3A	1.412849831616618	1.4871773340260066	0.39189633555620884	-0.1643731027817353	-0.4288669181350674	-0.8995611600940102	-0.8995611600940102	-0.8995611600940102
PSMB8	0.7223561019173492	0.7590779099621445	1.0553737704800545	1.1610240536533905	-1.0189987208920648	-0.8128633775641856	-0.9426011452873183	-0.9233685922693888
THEMIS2	0.3243578687529766	0.9808493654615851	0.8706937442059174	1.3904142532930441	-0.883650810126653	-0.9835385237052547	-0.6919781891826828	-1.0071477086989344
GBP4	1.3355836536213967	0.9469449322200671	-0.08099619065695121	0.3543112810679436	0.0924517700802674	0.21021899646383152	-1.5859782579977566	-1.2725361847987966
IDO1	1.4358818569939633	0.5603779233270042	1.171942000459938	-0.47016330557806935	-1.5074659597370197	-0.5609920383847484	0.03475719314177946	-0.6643376702228464
PRKD2	-1.4654403864512833	0.10364606539556498	-0.16085412306834954	-0.9728166599557909	0.07962679769245413	-0.2689466604144245	1.6479966162660937	1.036788350535721
DNPEP	0.2879824468577279	0.48767443057489085	0.8595285031198211	0.9748367045447621	-1.6647201066663988	-1.234283937464764	0.716172164145135	-0.4271902051112177
IGFBP6	-1.3929882328335557	-1.3874836192272906	-0.2370180714884004	-0.3825736229084798	0.762339860655004	0.9702545385110148	0.9315871034450668	0.7358820438466372
OAS2	1.1667923601382408	1.008656170272466	0.38994149299178577	0.8537744753111804	-0.40380860130764423	-0.5017782188675776	-1.545184362293983	-0.9683933162444658
PLSCR1	1.0612512245504166	0.8482852458731142	0.7795105314003152	1.0250616806705928	-0.9105002443353184	-0.8378472257583155	-1.1106746231684892	-0.8550865892323203
CMTR1	2.0364232755560745	0.6399181686916615	-0.9087905194608301	-0.22943798312965022	0.001437755878745886	-0.07084119565352805	-1.2249506341199485	-0.2437588677624612
HIP1R	-0.38852677394847324	0.3289034922170353	1.48385781194277	0.988740511243584	-1.5977769021104637	-0.9842899801541576	0.19727083963531836	-0.0281789988256043
CXCL10	1.060890058047595	0.9809284362703785	0.9516912779947612	0.7322691940314398	-0.9314447415860434	-0.9314447415860434	-0.9314447415860434	-0.9314447415860434
HERC5	1.0804186090971992	0.9376292559372748	0.8049483649617075	0.8950202456789728	-0.8580922236958687	-0.7880950312158936	-1.0570060126369816	-1.0148232081264101
CCDC71L	0.2042019858375361	0.23741604088119925	1.3465709577239346	1.3331575406054208	-1.2627237714442336	-1.233287617186771	-0.29886332686407285	-0.32647180955301497
MUC13	0.05355634058344983	1.1931757247101609	0.9224077443962265	1.1532534241695767	-1.0602828205254191	-1.0602828205254191	-1.0602828205254191	-0.14154477228315704
CEACAM1	-0.12497651860806715	-0.13389653119810507	0.17375529283631047	-0.7016812896258038	1.6618297665521748	1.1836803665669742	-0.7447663633481056	-1.3139447231753756
SLIT2	0.7555583509327154	0.7061510892113743	1.059318996244991	1.0922863743572002	-1.1214232217423645	-1.268616154726443	-0.6062723755735272	-0.6170030587039529
ODF3B	-0.6460110718401306	-0.018756230475951933	1.580529915423108	1.2835733577313562	-1.4545196347661027	-0.549323379686932	-0.0879938051170159	-0.10749915126833347
PSME2	0.9347207767336334	0.45636050907762343	1.0893190408181561	1.07812258370022	-1.265198552061855	-0.3894305056760183	-0.9056950005809653	-0.9981988520107667
C1R	0.8535793503131262	0.98854190461842	0.3088039607486265	0.3645755892557734	-1.7934032037609418	-1.2669046825802626	0.4916773935655635	0.053129687839686364
PLAAT4	-0.46949611270209185	-0.5868553033220655	0.7677466616046067	0.3838689819800136	0.6253808168768509	1.5884140588368776	-0.9112739640814388	-1.3977851391927523
PDLIM7	-0.9135802877825695	-0.17847662309718668	1.1444139921915575	1.1187416669452472	-1.3729718259983668	-0.963935949452831	0.7809844928014148	0.38482453439274217
CD40	0.9114287579514019	1.0730698245209622	0.9416690636304818	0.5130780545806464	-1.623060337848678	-0.8571729086410824	-0.3400315768271323	-0.6189808773665968
DDX60	1.1192626213079317	0.8673792434870408	0.7040039320221869	0.9780811842643223	-0.7190438542431813	-0.7337377812458497	-1.2345388806031468	-0.9814064649893046
AVPI1	-1.1219127454447788	-0.7364783535688885	0.6200707743661756	0.5979999099175695	-0.8729284047978401	-0.8933877424517944	1.2223490436404996	1.1842875183390513
HELZ2	0.05067500818699603	0.10752448585410126	1.3004611226076426	1.3988044848736083	-1.3625633411521316	-1.199017183181176	-0.1512967219341303	-0.1445878552549022
CCND3	0.9979512535479995	1.334824537770585	0.14542941519943586	0.46666211290825943	-1.3844186788719588	-1.2798644390701377	0.30094575949379077	-0.5815299609780016
PSME1	-0.679492470053463	-0.32606053891054043	1.5373898006732196	1.6549729351032045	-0.5458695382869909	-0.2530999148848292	-0.6470785919369691	-0.740761681703612
MVP	-1.4995601414485022	-0.9642438335415987	-0.55795581509558	-0.5467334063207212	0.9508552488453025	0.9269444715714045	0.9421639109535	0.7485295650361928
