	SRR17933301	SRR17933300	SRR17933299	SRR17933298
Gene	GFP	GFP	STING	STING
IL7R	-0.9324552430753961	-0.792187657027843	0.7735257033187768	0.9511171967844618
CXCL10	-1.1921068186875887	-0.3254742904133505	0.3579030343104007	1.1596780747905386
IFIT1	-0.6554678657254137	-1.045043150890032	0.7230198392444482	0.9774911773709968
SCN3A	-0.8513716132018704	-0.8513716132018704	0.6270219921456042	1.0757212342581361
SAA2	-0.7668412667798984	-0.9597959087911136	0.8559593419234781	0.8706778336475366
CEACAM1	1.2292713761628316	-0.28321100996621057	0.220211585456	-1.1662719516526203
PFKFB4	-0.7939292837056434	-0.8898097012361389	1.125088933324006	0.5586500516177796
HERC5	-0.4375725235147435	-1.1874355450261378	1.010243132151885	0.6147649363889967
TRPC4	-0.40560066407532236	-1.0880594101348338	0.22909235609569065	1.2645677181144632
IDO1	-0.3259328187448962	-1.1488869562096289	0.24431766729024654	1.230502107664279
CCL5	-0.7842708390628758	-0.9440718764236272	0.8697959490152865	0.8585467664712166
SQOR	-0.765714247411683	-0.5865448609098097	1.4361770755144554	-0.0839179671929545
SLIT2	-1.0699974862970236	-0.6342784747483449	0.8360457449662633	0.8682302160791051
FZD4	-0.7789745732059311	-0.9408043340060621	0.7389223618652863	0.9808565453467053
EXT1	-0.7692427114328225	-0.9435336700307276	0.6963750694320855	1.0164013120314648
SOD2	-0.8740050674346602	-0.8542878282597643	0.784117447066665	0.9441754486277465
SDC4	-0.8762914817656531	-0.8556749954956195	0.8596744396113251	0.8722920376499386
PLAUR	-1.1898287555928064	-0.4576132235605161	0.9182332444665569	0.729208734686747
THEMIS2	0.6190351552488836	0.6680799435024104	0.17562864036971104	-1.4627437391210032
ISG20	-0.1987368485065912	-1.0507276291984817	1.3581810692971699	-0.10871659159209682
IRAK2	-0.9833799022125869	-0.6575543027338099	1.1770156786862325	0.4639185262601652
CFB	-0.6103948093797903	-0.11846215570624827	-0.7190309436863211	1.4478879087723595
APOL3	-0.5102712021999182	-1.1577757146920757	0.7708236317126357	0.8972232851793619
OASL	-0.8084601397563519	-0.921720782512964	0.8596137095207942	0.8705672127485213
CD55	-0.9850523669179208	-0.7263067029942247	0.7182468704803803	0.9931121994317669
CXCL11	-0.8634152300725508	-0.8634152300725508	0.9584324967009282	0.7683979634441738
RNF149	-0.9968133412733238	-0.7040242674706801	0.6711303387462798	1.029707269997735
SLC16A6	-0.7557495385105222	-0.9438437166914586	0.6333560388252752	1.0662372163767044
PSME1	-1.2430983662157207	-0.22959604312132775	1.1348303895386869	0.33786401979836156
STING1	-0.8736953634586604	-0.8579881421454338	0.8898092100933773	0.8418742955107165
TNIP1	-0.7944509312453228	-0.9281391711252657	0.970260794595273	0.7523293077753213
KRT17	-0.08797386873207404	-1.0118136996600389	1.3756441362412912	-0.27585656784917845
ISG15	-0.77186748111298	-0.8925059859216538	1.1657913931144792	0.49858207392015447
MX2	-0.8559302655420753	-0.8297676071234183	1.123989861620459	0.5617080110450348
IFIT3	-0.8571144219085303	-0.8748770885013857	0.8708769285134592	0.8611145818964561
IFIT2	-0.7753623441405207	-0.9518206341549273	0.8887926342512787	0.8383903440441693
BIRC3	-0.8852521654622957	-0.8342603667130291	0.7148829249890315	1.004629607186293
