	SRR31642076	SRR31642075	SRR31642074	SRR31642073
Gene	control	control	agonist	agonist
TOR1B	-0.6196138640843731	-1.0708203565822096	0.7026715103253228	0.98776271034126
TMEM154	1.042677326662447	0.6683293033471521	-0.890058276900019	-0.8209483531095807
BST2	-0.8678169856558643	-0.86422035055664	0.8705018630537681	0.8615354731587359
SP100	-0.8018495209865283	-0.9277360767809916	0.8473293008052933	0.8822562969622277
FGF2	-0.652961080335964	-1.0552404530196777	0.8302976723618878	0.8779038609937581
IL7R	-0.7840512226849831	-0.9442692905470245	0.8581067903887452	0.8702137228432612
SERPINE1	1.016880077999537	0.6634569552269154	-0.6014076499364023	-1.0789293832900562
DDX60L	-0.7637353742741874	-0.9624839718334814	0.8486828472123922	0.8775364988952773
ENPP1	0.662094565259105	-1.4831336174306442	0.5220831781102421	0.29895587406130336
RNF149	-0.8805946499721213	-0.8512126319495401	0.8515529129032078	0.8802543690184531
C4BPB	-0.5	-0.5	1.5	-0.5
ZNFX1	-0.7538440236710086	-0.9713602986233412	0.8600155221770501	0.8651888001172996
PXK	-0.5267841887159389	-1.1450599800690333	0.7528420079209194	0.9190021608640501
CD274	-0.7521947221404266	-0.9726521695948097	0.8450675102511939	0.8797793814840424
BMAL2	-0.5835635511876562	-1.108200546803237	0.8333870867147644	0.8583770112761273
APOL2	-0.880161029061574	-0.8515977432298864	0.8832521225856453	0.8485066497058159
GTPBP1	-0.8020974903306534	-0.9276652239233197	0.8692013407453318	0.8605613735086431
NECTIN2	-0.9487657280998198	-0.7786093144198448	0.8928325030059888	0.8345425395136779
SYT13				
UBE2L6	-0.889371420525883	-0.8423570761085729	0.8634936309219496	0.8682348657125083
KRT17	-0.9512948071982607	-0.7756852295673512	0.8960521953308542	0.8309278414347581
SCN3A	-0.8127989006057558	-0.9175088594740369	0.8485260770498257	0.8817816830299666
PSMB8	-1.013210723530857	-0.7050470922483917	0.8664660289506794	0.8517917868285687
THEMIS2	-0.8456238409743321	-0.8861871587467532	0.8639092695754486	0.8679017301456365
GBP4	-0.8222606560116278	-0.9086412644567771	0.854321338472635	0.8765805819957695
IDO1	-0.8818854250240645	-0.8500141043010884	0.8631098895771366	0.8687896397480157
PRKD2	-0.8922196790383895	-0.8393053627465895	0.8512527442366279	0.8802722975483545
DNPEP	-0.9696937501606638	-0.7502922007674665	0.9537474651479922	0.7662384857801381
IGFBP6	-1.1280392975761395	-0.5558867903435061	0.860853314700963	0.8230727732186802
OAS2	-0.8754519784130054	-0.8565457063296148	0.8643715003425136	0.8676261844001066
PLSCR1	-0.8637499655221978	-0.8682762424673743	0.8598905536368451	0.8721356543527274
CMTR1	-0.7736612425264693	-0.953690991550246	0.8587312124184981	0.8686210216582171
HIP1R	-0.8852926108209719	-0.8465174737105926	0.8723111130510293	0.8594989714805353
CXCL10	-0.850783473114384	-0.8810676367417862	0.8551281476780727	0.8767229621780976
HERC5	-0.8838150826597799	-0.8480501107013089	0.8646315557963706	0.8672336375647177
CCDC71L	0.9401733274088975	0.595105908168357	-1.3077238273775846	-0.22755540819966993
MUC13	-0.8171184611717072	-0.9058336664911651	0.7442140240347811	0.9787381036280912
CEACAM1	-0.8512521264745753	-0.8806620104271836	0.8704820967813456	0.861432040120413
SLIT2	1.1921456395624306	-1.246921796899503	-0.07861803620907831	0.13339419354614396
ODF3B	-0.9248385325038142	-0.796695200941606	0.9793232834565624	0.742210449988858
PSME2	-1.0910402571612448	-0.6048524515165099	0.9016056008617626	0.7942871078159921
C1R	-1.0419562957906505	-0.6695007662594207	0.8278613099601899	0.8835957520898756
PLAAT4	-0.9288487707806102	-0.8007951253756811	0.872980515309549	0.8566633808467423
PDLIM7	0.4184287259476579	1.1786980578341353	-0.5155604696238923	-1.081566314157874
CD40	0.9438173379234015	-0.8564440508706846	-0.8719062323789155	0.7845329453261987
DDX60	-0.79054196557805	-0.9382203836911444	0.848949354245146	0.8798129950240476
AVPI1	-0.9136552555896447	-0.8168147789250977	0.8850393183841077	0.8454307161306351
HELZ2	-0.7911983156661435	-0.9377163229609587	0.8566981598843312	0.8722164787427706
CCND3	-1.3051687035261752	-0.23895579497048328	0.9258064360604202	0.61831806243626
PSME1	-1.1953482130881332	-0.4554137868204703	0.8502138619492441	0.8005481379593595
MVP	-1.410691783547224	0.014607627583190041	0.8307255806902277	0.5653585752738061
IFI6	-1.0384528258107386	-0.6741692816012974	0.8393660409788551	0.8732560664331883
ICAM1	-0.847070820759835	-0.8784181332489013	0.7573961438574013	0.9680928101513375
OGFR	-0.9534040642436025	-0.7739339353471457	0.8537022654561838	0.8736357341345652
MFSD12	-0.9369337637431785	-0.7920814234673483	0.86173431453055	0.8672808726799777
HLA-B	-1.1515337893337192	-0.5223974624112686	0.8418597807904232	0.8320714709545646
LY6E	-1.2945365741219652	-0.28117142295224673	0.8308065488325759	0.7449014482416306
CFB	-0.8608227234677536	-0.8710805001855122	0.8810944799141202	0.850808743739146
PLEKHA4	-0.9122297221860879	-0.818553977768108	0.8657169858960596	0.865066714058137
HES4	-1.0898987967167986	-0.6083477632142679	0.8465813566168922	0.8516652033141746
GSDMD	-0.9906601327339795	-0.7272987786268964	0.942458726931423	0.7755001844294561
TENT5A	-0.7254515252796194	-0.9956041375101732	0.8333599401287909	0.8876957226610004
APOL3	-0.8736411989180929	-0.8583751216589517	0.8647959933620734	0.8672203272149717
TRIB2	0.9769452625516228	0.7455040319139571	-0.9177308697905237	-0.8047184246750558
IFI44	-0.8751672486827845	-0.8567939449296006	0.857565293027993	0.8743959005843921
SHISA5	-1.279759267662624	-0.3068602913093935	0.8617647500610064	0.724854808911019
TNIP3	1.460872305653018	-0.20651750663654173	-0.762269303634335	-0.49208549538214114
GDA	-0.5	-0.5	-0.5	1.5
TSPAN13	0.7168051365658823	0.9937222074996371	-0.988969829551559	-0.7215575145139684
LINC02015	-0.2606104961974907	1.4360909100803574	-0.8867786372017853	-0.2887017766810811
SPX	1.3302866157702824	-0.7655500657471346	-0.7747131395481016	0.2099765895249536
LAMB3	1.3551324200160197	0.15395781925947186	-0.7794091395471388	-0.729681099728356
FYN	-0.812938348626958	-0.8932353787039244	0.646027203607951	1.0601465237229344
NFKBIZ	-0.7401138134038905	-0.983046958864674	0.8369968923521647	0.8861638799163991
CA9	-0.4474655170622492	1.4987982629528158	-0.5065861905701455	-0.5447465553204203
ENO2	0.8453634418214792	0.8808996133126865	-0.7646824170156505	-0.9615806381185125
TRPC4	-0.7158466386805792	-1.0041594098667148	0.857081898958851	0.862924149588443
EPB41L3	-0.8469190251637082	-0.8569608032744627	0.6320045696428938	1.0718752587952771
